Time,CP.CHW-SYS.SEBCHWR-F
"8/29/20, 10:00:00 AM PDT",242.914
"8/29/20, 10:15:00 AM PDT",243.3234
"8/29/20, 10:30:00 AM PDT",245.0827
"8/29/20, 10:45:00 AM PDT",246.7623
"8/29/20, 11:00:00 AM PDT",251.1454
"8/29/20, 11:15:00 AM PDT",253.4861
"8/29/20, 11:30:00 AM PDT",254.9007
"8/29/20, 11:45:00 AM PDT",255.6089
"8/29/20, 12:00:00 PM PDT",255.5727
"8/29/20, 12:15:00 PM PDT",256.0455
"8/29/20, 12:30:00 PM PDT",254.8918
"8/29/20, 12:45:00 PM PDT",258.3885
"8/29/20, 1:00:00 PM PDT",261.8127
"8/29/20, 1:15:00 PM PDT",263.684
"8/29/20, 1:30:00 PM PDT",261.9272
"8/29/20, 1:45:00 PM PDT",260.9521
"8/29/20, 2:00:00 PM PDT",262.257
"8/29/20, 2:15:00 PM PDT",262.1349
"8/29/20, 2:30:00 PM PDT",261.5305
"8/29/20, 2:45:00 PM PDT",263.7971
"8/29/20, 3:00:00 PM PDT",264.2245
"8/29/20, 3:15:00 PM PDT",262.2617
"8/29/20, 3:30:00 PM PDT",263.3997
"8/29/20, 3:45:00 PM PDT",262.6797
"8/29/20, 4:00:00 PM PDT",261.6187
"8/29/20, 4:15:00 PM PDT",261.1654
"8/29/20, 4:30:00 PM PDT",261.6003
"8/29/20, 4:45:00 PM PDT",262.3225
"8/29/20, 5:00:00 PM PDT",260.8043
"8/29/20, 5:15:00 PM PDT",260.27
"8/29/20, 5:30:00 PM PDT",258.0881
"8/29/20, 5:45:00 PM PDT",256.289
"8/29/20, 6:00:00 PM PDT",258.6839
"8/29/20, 6:15:00 PM PDT",256.6484
"8/29/20, 6:30:00 PM PDT",253.5072
"8/29/20, 6:45:00 PM PDT",248.9921
"8/29/20, 7:00:00 PM PDT",247.3529
"8/29/20, 7:15:00 PM PDT",246.3261
"8/29/20, 7:30:00 PM PDT",244.8844
"8/29/20, 7:45:00 PM PDT",245.2536
"8/29/20, 8:00:00 PM PDT",245.4301
"8/29/20, 8:15:00 PM PDT",244.7573
"8/29/20, 8:30:00 PM PDT",245.378
"8/29/20, 8:45:00 PM PDT",245.7003
"8/29/20, 9:00:00 PM PDT",246.0373
"8/29/20, 9:15:00 PM PDT",245.5047
"8/29/20, 9:30:00 PM PDT",244.8172
"8/29/20, 9:45:00 PM PDT",245.5397
"8/29/20, 10:00:00 PM PDT",243.4895
"8/29/20, 10:15:00 PM PDT",243.2631
"8/29/20, 10:30:00 PM PDT",243.3299
"8/29/20, 10:45:00 PM PDT",241.5847
"8/29/20, 11:00:00 PM PDT",242.026
"8/29/20, 11:15:00 PM PDT",242.5818
"8/29/20, 11:30:00 PM PDT",243.1044
"8/29/20, 11:45:00 PM PDT",242.9739
"8/30/20, 12:00:00 AM PDT",241.3344
"8/30/20, 12:15:00 AM PDT",241.6143
"8/30/20, 12:30:00 AM PDT",242.1564
"8/30/20, 12:45:00 AM PDT",241.7969
"8/30/20, 1:00:00 AM PDT",241.1319
"8/30/20, 1:15:00 AM PDT",240.272
"8/30/20, 1:30:00 AM PDT",240.1321
"8/30/20, 1:45:00 AM PDT",240.948
"8/30/20, 2:00:00 AM PDT",240.6763
"8/30/20, 2:15:00 AM PDT",240.6946
"8/30/20, 2:30:00 AM PDT",240.8313
"8/30/20, 2:45:00 AM PDT",239.8842
"8/30/20, 3:00:00 AM PDT",240.6749
"8/30/20, 3:15:00 AM PDT",241.8701
"8/30/20, 3:30:00 AM PDT",242.4514
"8/30/20, 3:45:00 AM PDT",241.6652
"8/30/20, 4:00:00 AM PDT",241.7155
"8/30/20, 4:15:00 AM PDT",241.5525
"8/30/20, 4:30:00 AM PDT",242.0664
"8/30/20, 4:45:00 AM PDT",243.0688
"8/30/20, 5:00:00 AM PDT",241.3021
"8/30/20, 5:15:00 AM PDT",244.4692
"8/30/20, 5:30:00 AM PDT",244.4388
"8/30/20, 5:45:00 AM PDT",245.8572
"8/30/20, 6:00:00 AM PDT",243.0483
"8/30/20, 6:15:00 AM PDT",241.3681
"8/30/20, 6:30:00 AM PDT",241.6223
"8/30/20, 6:45:00 AM PDT",239.1191
"8/30/20, 7:00:00 AM PDT",238.2266
"8/30/20, 7:15:00 AM PDT",235.5818
"8/30/20, 7:30:00 AM PDT",232.937
"8/30/20, 7:45:00 AM PDT",229.0604
"8/30/20, 8:00:00 AM PDT",229.2293
"8/30/20, 8:15:00 AM PDT",230.1371
"8/30/20, 8:30:00 AM PDT",229.683
"8/30/20, 8:45:00 AM PDT",229.1514
"8/30/20, 9:00:00 AM PDT",229.2174
"8/30/20, 9:15:00 AM PDT",227.2488
"8/30/20, 9:30:00 AM PDT",230.3675
"8/30/20, 9:45:00 AM PDT",230.5816
"8/30/20, 10:00:00 AM PDT",229.0979
"8/30/20, 10:15:00 AM PDT",229.832
"8/30/20, 10:30:00 AM PDT",230.0711
"8/30/20, 10:45:00 AM PDT",227.9557
"8/30/20, 11:00:00 AM PDT",229.6761
"8/30/20, 11:15:00 AM PDT",232.7142
"8/30/20, 11:30:00 AM PDT",240.4913
"8/30/20, 11:45:00 AM PDT",245.1494
"8/30/20, 12:00:00 PM PDT",249.8366
"8/30/20, 12:15:00 PM PDT",252.1788
"8/30/20, 12:30:00 PM PDT",253.0413
"8/30/20, 12:45:00 PM PDT",253.0928
"8/30/20, 1:00:00 PM PDT",253.3934
"8/30/20, 1:15:00 PM PDT",252.6292
"8/30/20, 1:30:00 PM PDT",253.4064
"8/30/20, 1:45:00 PM PDT",253.1024
"8/30/20, 2:00:00 PM PDT",255.2054
"8/30/20, 2:15:00 PM PDT",257.2442
"8/30/20, 2:30:00 PM PDT",257.3277
"8/30/20, 2:45:00 PM PDT",256.1033
"8/30/20, 3:00:00 PM PDT",254.0024
"8/30/20, 3:15:00 PM PDT",252.3515
"8/30/20, 3:30:00 PM PDT",252.1789
"8/30/20, 3:45:00 PM PDT",252.0692
"8/30/20, 4:00:00 PM PDT",251.7682
"8/30/20, 4:15:00 PM PDT",251.3125
"8/30/20, 4:30:00 PM PDT",253.3939
"8/30/20, 4:45:00 PM PDT",253.2229
"8/30/20, 5:00:00 PM PDT",251.2139
"8/30/20, 5:15:00 PM PDT",250.8867
"8/30/20, 5:30:00 PM PDT",250.4779
"8/30/20, 5:45:00 PM PDT",247.4973
"8/30/20, 6:00:00 PM PDT",244.1766
"8/30/20, 6:15:00 PM PDT",243.213
"8/30/20, 6:30:00 PM PDT",242.3436
"8/30/20, 6:45:00 PM PDT",242.9563
"8/30/20, 7:00:00 PM PDT",243.1084
"8/30/20, 7:15:00 PM PDT",243.8175
"8/30/20, 7:30:00 PM PDT",242.7615
"8/30/20, 7:45:00 PM PDT",243.8347
"8/30/20, 8:00:00 PM PDT",244.4527
"8/30/20, 8:15:00 PM PDT",242.9376
"8/30/20, 8:30:00 PM PDT",243.2185
"8/30/20, 8:45:00 PM PDT",243.017
"8/30/20, 9:00:00 PM PDT",242.3353
"8/30/20, 9:15:00 PM PDT",242.7047
"8/30/20, 9:30:00 PM PDT",241.6395
"8/30/20, 9:45:00 PM PDT",243.0275
"8/30/20, 10:00:00 PM PDT",241.5186
"8/30/20, 10:15:00 PM PDT",237.1763
"8/30/20, 10:30:00 PM PDT",245.5766
"8/30/20, 10:45:00 PM PDT",241.8607
"8/30/20, 11:00:00 PM PDT",242.4723
"8/30/20, 11:15:00 PM PDT",242.6858
"8/30/20, 11:30:00 PM PDT",241.5218
"8/30/20, 11:45:00 PM PDT",240.9266
"8/31/20, 12:00:00 AM PDT",241.0963
"8/31/20, 12:15:00 AM PDT",240.1619
"8/31/20, 12:30:00 AM PDT",239.0401
"8/31/20, 12:45:00 AM PDT",239.1545
"8/31/20, 1:00:00 AM PDT",238.2401
"8/31/20, 1:15:00 AM PDT",239.4099
"8/31/20, 1:30:00 AM PDT",239.0869
"8/31/20, 1:45:00 AM PDT",239.0322
"8/31/20, 2:00:00 AM PDT",238.4606
"8/31/20, 2:15:00 AM PDT",238.0434
"8/31/20, 2:30:00 AM PDT",237.6355
"8/31/20, 2:45:00 AM PDT",237.7317
"8/31/20, 3:00:00 AM PDT",238.0325
"8/31/20, 3:15:00 AM PDT",238.0003
"8/31/20, 3:30:00 AM PDT",240.4883
"8/31/20, 3:45:00 AM PDT",238.1656
"8/31/20, 4:00:00 AM PDT",239.1098
"8/31/20, 4:15:00 AM PDT",239.5189
"8/31/20, 4:30:00 AM PDT",239.0903
"8/31/20, 4:45:00 AM PDT",238.6065
"8/31/20, 5:00:00 AM PDT",239.0872
"8/31/20, 5:15:00 AM PDT",239.1303
"8/31/20, 5:30:00 AM PDT",240.4531
"8/31/20, 5:45:00 AM PDT",239.7789
"8/31/20, 6:00:00 AM PDT",239.0994
"8/31/20, 6:15:00 AM PDT",239.176
"8/31/20, 6:30:00 AM PDT",241.7324
"8/31/20, 6:45:00 AM PDT",240.707
"8/31/20, 7:00:00 AM PDT",240.1723
"8/31/20, 7:15:00 AM PDT",241.2658
"8/31/20, 7:30:00 AM PDT",241.1026
"8/31/20, 7:45:00 AM PDT",241.0896
"8/31/20, 8:00:00 AM PDT",241.8346
"8/31/20, 8:15:00 AM PDT",241.771
"8/31/20, 8:30:00 AM PDT",243.7712
"8/31/20, 8:45:00 AM PDT",242.9983
"8/31/20, 9:00:00 AM PDT",241.666
"8/31/20, 9:15:00 AM PDT",241.1886
"8/31/20, 9:30:00 AM PDT",243.2446
"8/31/20, 9:45:00 AM PDT",245.9929
"8/31/20, 10:00:00 AM PDT",245.9181
"8/31/20, 10:15:00 AM PDT",247.4327
"8/31/20, 10:30:00 AM PDT",248.5094
"8/31/20, 10:45:00 AM PDT",247.8618
"8/31/20, 11:00:00 AM PDT",249.185
"8/31/20, 11:15:00 AM PDT",249.3052
"8/31/20, 11:30:00 AM PDT",248.6077
"8/31/20, 11:45:00 AM PDT",248.385
"8/31/20, 12:00:00 PM PDT",250.2965
"8/31/20, 12:15:00 PM PDT",251.498
"8/31/20, 12:30:00 PM PDT",255.2232
"8/31/20, 12:45:00 PM PDT",257.1481
"8/31/20, 1:00:00 PM PDT",257.4957
"8/31/20, 1:15:00 PM PDT",258.0423
"8/31/20, 1:30:00 PM PDT",259.7762
"8/31/20, 1:45:00 PM PDT",260.9147
"8/31/20, 2:00:00 PM PDT",262.181
"8/31/20, 2:15:00 PM PDT",262.4151
"8/31/20, 2:30:00 PM PDT",262.8302
"8/31/20, 2:45:00 PM PDT",262.0122
"8/31/20, 3:00:00 PM PDT",262.0136
"8/31/20, 3:15:00 PM PDT",261.7074
"8/31/20, 3:30:00 PM PDT",261.8006
"8/31/20, 3:45:00 PM PDT",262.271
"8/31/20, 4:00:00 PM PDT",262.0333
"8/31/20, 4:15:00 PM PDT",259.1395
"8/31/20, 4:30:00 PM PDT",257.0901
"8/31/20, 4:45:00 PM PDT",253.1763
"8/31/20, 5:00:00 PM PDT",251.7357
"8/31/20, 5:15:00 PM PDT",251.1056
"8/31/20, 5:30:00 PM PDT",248.9321
"8/31/20, 5:45:00 PM PDT",246.6743
"8/31/20, 6:00:00 PM PDT",245.0822
"8/31/20, 6:15:00 PM PDT",245.3736
"8/31/20, 6:30:00 PM PDT",246.5181
"8/31/20, 6:45:00 PM PDT",246.9159
"8/31/20, 7:00:00 PM PDT",245.857
"8/31/20, 7:15:00 PM PDT",245.8134
"8/31/20, 7:30:00 PM PDT",244.7394
"8/31/20, 7:45:00 PM PDT",245.1072
"8/31/20, 8:00:00 PM PDT",245.7064
"8/31/20, 8:15:00 PM PDT",245.3402
"8/31/20, 8:30:00 PM PDT",245.2453
"8/31/20, 8:45:00 PM PDT",244.4707
"8/31/20, 9:00:00 PM PDT",245.3705
"8/31/20, 9:15:00 PM PDT",246.2538
"8/31/20, 9:30:00 PM PDT",245.3876
"8/31/20, 9:45:00 PM PDT",244.9069
"8/31/20, 10:00:00 PM PDT",242.6832
"8/31/20, 10:15:00 PM PDT",243.0663
"8/31/20, 10:30:00 PM PDT",242.6512
"8/31/20, 10:45:00 PM PDT",241.885
"8/31/20, 11:00:00 PM PDT",241.8289
"8/31/20, 11:15:00 PM PDT",242.6107
"8/31/20, 11:30:00 PM PDT",243.0274
"8/31/20, 11:45:00 PM PDT",242.7025
"9/1/20, 12:00:00 AM PDT",242.8499
"9/1/20, 12:15:00 AM PDT",242.6331
"9/1/20, 12:30:00 AM PDT",243.1279
"9/1/20, 12:45:00 AM PDT",243.0156
"9/1/20, 1:00:00 AM PDT",242.655
"9/1/20, 1:15:00 AM PDT",242.4388
"9/1/20, 1:30:00 AM PDT",242.7147
"9/1/20, 1:45:00 AM PDT",242.104
"9/1/20, 2:00:00 AM PDT",241.3906
"9/1/20, 2:15:00 AM PDT",239.9003
"9/1/20, 2:30:00 AM PDT",239.8365
"9/1/20, 2:45:00 AM PDT",240.4923
"9/1/20, 3:00:00 AM PDT",243.3201
"9/1/20, 3:15:00 AM PDT",243.8308
"9/1/20, 3:30:00 AM PDT",242.5808
"9/1/20, 3:45:00 AM PDT",242.4614
"9/1/20, 4:00:00 AM PDT",241.9733
"9/1/20, 4:15:00 AM PDT",243.7362
"9/1/20, 4:30:00 AM PDT",243.7688
"9/1/20, 4:45:00 AM PDT",243.1658
"9/1/20, 5:00:00 AM PDT",243.5222
"9/1/20, 5:15:00 AM PDT",245.9476
"9/1/20, 5:30:00 AM PDT",244.5602
"9/1/20, 5:45:00 AM PDT",242.9962
"9/1/20, 6:00:00 AM PDT",243.0607
"9/1/20, 6:15:00 AM PDT",243.8779
"9/1/20, 6:30:00 AM PDT",243.4162
"9/1/20, 6:45:00 AM PDT",243.3483
"9/1/20, 7:00:00 AM PDT",243.4144
"9/1/20, 7:15:00 AM PDT",245.0179
"9/1/20, 7:30:00 AM PDT",246.4068
"9/1/20, 7:45:00 AM PDT",246.2301
"9/1/20, 8:00:00 AM PDT",245.02
"9/1/20, 8:15:00 AM PDT",246.5063
"9/1/20, 8:30:00 AM PDT",246.767
"9/1/20, 8:45:00 AM PDT",245.4369
"9/1/20, 9:00:00 AM PDT",244.8273
"9/1/20, 9:15:00 AM PDT",242.9161
"9/1/20, 9:30:00 AM PDT",246.8551
"9/1/20, 9:45:00 AM PDT",245.8884
"9/1/20, 10:00:00 AM PDT",247.4927
"9/1/20, 10:15:00 AM PDT",249.3781
"9/1/20, 10:30:00 AM PDT",250.9286
"9/1/20, 10:45:00 AM PDT",252.5575
"9/1/20, 11:00:00 AM PDT",256.5346
"9/1/20, 11:15:00 AM PDT",259.9509
"9/1/20, 11:30:00 AM PDT",261.9332
"9/1/20, 11:45:00 AM PDT",264.009
"9/1/20, 12:00:00 PM PDT",265.1257
"9/1/20, 12:15:00 PM PDT",268.275
"9/1/20, 12:30:00 PM PDT",270.8633
"9/1/20, 12:45:00 PM PDT",271.6776
"9/1/20, 1:00:00 PM PDT",269.2192
"9/1/20, 1:15:00 PM PDT",265.8202
"9/1/20, 1:30:00 PM PDT",264.4955
"9/1/20, 1:45:00 PM PDT",264.9872
"9/1/20, 2:00:00 PM PDT",264.8809
"9/1/20, 2:15:00 PM PDT",264.7553
"9/1/20, 2:30:00 PM PDT",265.0981
"9/1/20, 2:45:00 PM PDT",265.0453
"9/1/20, 3:00:00 PM PDT",267.2598
"9/1/20, 3:15:00 PM PDT",266.3324
"9/1/20, 3:30:00 PM PDT",266.0049
"9/1/20, 3:45:00 PM PDT",267.4142
"9/1/20, 4:00:00 PM PDT",268.5447
"9/1/20, 4:15:00 PM PDT",268.2678
"9/1/20, 4:30:00 PM PDT",266.0276
"9/1/20, 4:45:00 PM PDT",264.666
"9/1/20, 5:00:00 PM PDT",263.2293
"9/1/20, 5:15:00 PM PDT",262.752
"9/1/20, 5:30:00 PM PDT",261.3137
"9/1/20, 5:45:00 PM PDT",260.5033
"9/1/20, 6:00:00 PM PDT",259.477
"9/1/20, 6:15:00 PM PDT",258.0167
"9/1/20, 6:30:00 PM PDT",252.7016
"9/1/20, 6:45:00 PM PDT",248.3647
"9/1/20, 7:00:00 PM PDT",245.8
"9/1/20, 7:15:00 PM PDT",244.7154
"9/1/20, 7:30:00 PM PDT",244.7652
"9/1/20, 7:45:00 PM PDT",245.0784
"9/1/20, 8:00:00 PM PDT",244.8083
"9/1/20, 8:15:00 PM PDT",244.437
"9/1/20, 8:30:00 PM PDT",246.1598
"9/1/20, 8:45:00 PM PDT",246.4558
"9/1/20, 9:00:00 PM PDT",245.3259
"9/1/20, 9:15:00 PM PDT",245.1367
"9/1/20, 9:30:00 PM PDT",245.4961
"9/1/20, 9:45:00 PM PDT",246.3607
"9/1/20, 10:00:00 PM PDT",243.7307
"9/1/20, 10:15:00 PM PDT",243.8509
"9/1/20, 10:30:00 PM PDT",242.5148
"9/1/20, 10:45:00 PM PDT",242.6987
"9/1/20, 11:00:00 PM PDT",243.9862
"9/1/20, 11:15:00 PM PDT",243.0327
"9/1/20, 11:30:00 PM PDT",242.809
"9/1/20, 11:45:00 PM PDT",242.4989
"9/2/20, 12:00:00 AM PDT",243.863
"9/2/20, 12:15:00 AM PDT",243.7812
"9/2/20, 12:30:00 AM PDT",243.02
"9/2/20, 12:45:00 AM PDT",241.3875
"9/2/20, 1:00:00 AM PDT",242.3814
"9/2/20, 1:15:00 AM PDT",242.9664
"9/2/20, 1:30:00 AM PDT",241.171
"9/2/20, 1:45:00 AM PDT",239.7073
"9/2/20, 2:00:00 AM PDT",239.7554
"9/2/20, 2:15:00 AM PDT",239.8762
"9/2/20, 2:30:00 AM PDT",239.967
"9/2/20, 2:45:00 AM PDT",239.2104
"9/2/20, 3:00:00 AM PDT",238.8832
"9/2/20, 3:15:00 AM PDT",239.6456
"9/2/20, 3:30:00 AM PDT",242.9897
"9/2/20, 3:45:00 AM PDT",243.0312
"9/2/20, 4:00:00 AM PDT",242.5281
"9/2/20, 4:15:00 AM PDT",242.7269
"9/2/20, 4:30:00 AM PDT",241.548
"9/2/20, 4:45:00 AM PDT",241.6763
"9/2/20, 5:00:00 AM PDT",241.6166
"9/2/20, 5:15:00 AM PDT",245.1307
"9/2/20, 5:30:00 AM PDT",246.2332
"9/2/20, 5:45:00 AM PDT",246.212
"9/2/20, 6:00:00 AM PDT",245.5873
"9/2/20, 6:15:00 AM PDT",244.6174
"9/2/20, 6:30:00 AM PDT",246.0681
"9/2/20, 6:45:00 AM PDT",245.8968
"9/2/20, 7:00:00 AM PDT",244.243
"9/2/20, 7:15:00 AM PDT",244.0521
"9/2/20, 7:30:00 AM PDT",244.4249
"9/2/20, 7:45:00 AM PDT",245.2574
"9/2/20, 8:00:00 AM PDT",247.9373
"9/2/20, 8:15:00 AM PDT",248.5555
"9/2/20, 8:30:00 AM PDT",247.8639
"9/2/20, 8:45:00 AM PDT",246.6111
"9/2/20, 9:00:00 AM PDT",248.1396
"9/2/20, 9:15:00 AM PDT",252.044
"9/2/20, 9:30:00 AM PDT",251.4261
"9/2/20, 9:45:00 AM PDT",250.1654
"9/2/20, 10:00:00 AM PDT",252.3275
"9/2/20, 10:15:00 AM PDT",254.9771
"9/2/20, 10:30:00 AM PDT",257.1569
"9/2/20, 10:45:00 AM PDT",258.0126
"9/2/20, 11:00:00 AM PDT",259.5333
"9/2/20, 11:15:00 AM PDT",260.4229
"9/2/20, 11:30:00 AM PDT",263.9626
"9/2/20, 11:45:00 AM PDT",265.6564
"9/2/20, 12:00:00 PM PDT",264.9886
"9/2/20, 12:15:00 PM PDT",265.4691
"9/2/20, 12:30:00 PM PDT",267.307
"9/2/20, 12:45:00 PM PDT",268.4776
"9/2/20, 1:00:00 PM PDT",268.7059
"9/2/20, 1:15:00 PM PDT",268.3697
"9/2/20, 1:30:00 PM PDT",268.0111
"9/2/20, 1:45:00 PM PDT",267.1263
"9/2/20, 2:00:00 PM PDT",267.1022
"9/2/20, 2:15:00 PM PDT",266.9658
"9/2/20, 2:30:00 PM PDT",268.3061
"9/2/20, 2:45:00 PM PDT",267.4965
"9/2/20, 3:00:00 PM PDT",269.1312
"9/2/20, 3:15:00 PM PDT",269.2286
"9/2/20, 3:30:00 PM PDT",269.3469
"9/2/20, 3:45:00 PM PDT",270.1359
"9/2/20, 4:00:00 PM PDT",269.9402
"9/2/20, 4:15:00 PM PDT",269.4325
"9/2/20, 4:30:00 PM PDT",268.8011
"9/2/20, 4:45:00 PM PDT",267.2926
"9/2/20, 5:00:00 PM PDT",266.3969
"9/2/20, 5:15:00 PM PDT",268.068
"9/2/20, 5:30:00 PM PDT",268.7573
"9/2/20, 5:45:00 PM PDT",268.2025
"9/2/20, 6:00:00 PM PDT",268.1325
"9/2/20, 6:15:00 PM PDT",267.5882
"9/2/20, 6:30:00 PM PDT",266.3384
"9/2/20, 6:45:00 PM PDT",264.8855
"9/2/20, 7:00:00 PM PDT",261.8199
"9/2/20, 7:15:00 PM PDT",259.9012
"9/2/20, 7:30:00 PM PDT",256.1764
"9/2/20, 7:45:00 PM PDT",255.1467
"9/2/20, 8:00:00 PM PDT",255.8667
"9/2/20, 8:15:00 PM PDT",256.4823
"9/2/20, 8:30:00 PM PDT",255.947
"9/2/20, 8:45:00 PM PDT",255.5562
"9/2/20, 9:00:00 PM PDT",254.0357
"9/2/20, 9:15:00 PM PDT",253.6286
"9/2/20, 9:30:00 PM PDT",251.684
"9/2/20, 9:45:00 PM PDT",250.01
"9/2/20, 10:00:00 PM PDT",247.1122
"9/2/20, 10:15:00 PM PDT",246.3359
"9/2/20, 10:30:00 PM PDT",247.4164
"9/2/20, 10:45:00 PM PDT",245.5655
"9/2/20, 11:00:00 PM PDT",245.3478
"9/2/20, 11:15:00 PM PDT",243.369
"9/2/20, 11:30:00 PM PDT",245.6788
"9/2/20, 11:45:00 PM PDT",243.1034
"9/3/20, 12:00:00 AM PDT",254.7202
"9/3/20, 12:15:00 AM PDT",243.0886
"9/3/20, 12:30:00 AM PDT",252.804
"9/3/20, 12:45:00 AM PDT",244.158
"9/3/20, 1:00:00 AM PDT",244.1631
"9/3/20, 1:15:00 AM PDT",252.9243
"9/3/20, 1:30:00 AM PDT",243.2275
"9/3/20, 1:45:00 AM PDT",254.2089
"9/3/20, 2:00:00 AM PDT",243.7493
"9/3/20, 2:15:00 AM PDT",242.9967
"9/3/20, 2:30:00 AM PDT",252.6809
"9/3/20, 2:45:00 AM PDT",243.2706
"9/3/20, 3:00:00 AM PDT",253.3005
"9/3/20, 3:15:00 AM PDT",244.0196
"9/3/20, 3:30:00 AM PDT",242.5407
"9/3/20, 3:45:00 AM PDT",253.0531
"9/3/20, 4:00:00 AM PDT",241.2362
"9/3/20, 4:15:00 AM PDT",249.0112
"9/3/20, 4:30:00 AM PDT",245.8604
"9/3/20, 4:45:00 AM PDT",241.3067
"9/3/20, 5:00:00 AM PDT",253.3155
"9/3/20, 5:15:00 AM PDT",246.2181
"9/3/20, 5:30:00 AM PDT",244.4361
"9/3/20, 5:45:00 AM PDT",255.1414
"9/3/20, 6:00:00 AM PDT",244.8426
"9/3/20, 6:15:00 AM PDT",246.8241
"9/3/20, 6:30:00 AM PDT",253.6905
"9/3/20, 6:45:00 AM PDT",246.1567
"9/3/20, 7:00:00 AM PDT",254.5008
"9/3/20, 7:15:00 AM PDT",243.9714
"9/3/20, 7:30:00 AM PDT",253.6223
"9/3/20, 7:45:00 AM PDT",246.5714
"9/3/20, 8:00:00 AM PDT",244.8985
"9/3/20, 8:15:00 AM PDT",255.775
"9/3/20, 8:30:00 AM PDT",249.0011
"9/3/20, 8:45:00 AM PDT",256.5038
"9/3/20, 9:00:00 AM PDT",259.4388
"9/3/20, 9:15:00 AM PDT",253.1596
"9/3/20, 9:30:00 AM PDT",262.2126
"9/3/20, 9:45:00 AM PDT",254.5227
"9/3/20, 10:00:00 AM PDT",256.8936
"9/3/20, 10:15:00 AM PDT",265.052
"9/3/20, 10:30:00 AM PDT",257.8842
"9/3/20, 10:45:00 AM PDT",269.7268
"9/3/20, 11:00:00 AM PDT",260.1932
"9/3/20, 11:15:00 AM PDT",260.4127
"9/3/20, 11:30:00 AM PDT",270.4513
"9/3/20, 11:45:00 AM PDT",261.5534
"9/3/20, 12:00:00 PM PDT",267.2156
"9/3/20, 12:15:00 PM PDT",269.0576
"9/3/20, 12:30:00 PM PDT",265.433
"9/3/20, 12:45:00 PM PDT",318.983
"9/3/20, 1:00:00 PM PDT",276.6484
"9/3/20, 1:15:00 PM PDT",271.066
"9/3/20, 1:30:00 PM PDT",278.5806
"9/3/20, 1:45:00 PM PDT",271.2491
"9/3/20, 2:00:00 PM PDT",284.1755
"9/3/20, 2:15:00 PM PDT",271.9794
"9/3/20, 2:30:00 PM PDT",271.4489
"9/3/20, 2:45:00 PM PDT",283.1761
"9/3/20, 3:00:00 PM PDT",271.8009
"9/3/20, 3:15:00 PM PDT",281.837
"9/3/20, 3:30:00 PM PDT",272.5413
"9/3/20, 3:45:00 PM PDT",272.535
"9/3/20, 4:00:00 PM PDT",280.0889
"9/3/20, 4:15:00 PM PDT",271.4565
"9/3/20, 4:30:00 PM PDT",274.8735
"9/3/20, 4:45:00 PM PDT",284.0997
"9/3/20, 5:00:00 PM PDT",292.2187
"9/3/20, 5:15:00 PM PDT",274.0351
"9/3/20, 5:30:00 PM PDT",264.5117
"9/3/20, 5:45:00 PM PDT",261.9664
"9/3/20, 6:00:00 PM PDT",272.9152
"9/3/20, 6:15:00 PM PDT",260.8592
"9/3/20, 6:30:00 PM PDT",251.6237
"9/3/20, 6:45:00 PM PDT",256.2965
"9/3/20, 7:00:00 PM PDT",260.6252
"9/3/20, 7:15:00 PM PDT",269.0031
"9/3/20, 7:30:00 PM PDT",256.3946
"9/3/20, 7:45:00 PM PDT",257.3069
"9/3/20, 8:00:00 PM PDT",266.3895
"9/3/20, 8:15:00 PM PDT",257.2417
"9/3/20, 8:30:00 PM PDT",265.7845
"9/3/20, 8:45:00 PM PDT",262.5625
"9/3/20, 9:00:00 PM PDT",256.6668
"9/3/20, 9:15:00 PM PDT",267.0852
"9/3/20, 9:30:00 PM PDT",257.927
"9/3/20, 9:45:00 PM PDT",255.5122
"9/3/20, 10:00:00 PM PDT",266.9704
"9/3/20, 10:15:00 PM PDT",250.9675
"9/3/20, 10:30:00 PM PDT",257.7196
"9/3/20, 10:45:00 PM PDT",260.8293
"9/3/20, 11:00:00 PM PDT",254.033
"9/3/20, 11:15:00 PM PDT",260.4436
"9/3/20, 11:30:00 PM PDT",250.1906
"9/3/20, 11:45:00 PM PDT",250.8251
"9/4/20, 12:00:00 AM PDT",257.481
"9/4/20, 12:15:00 AM PDT",244.6186
"9/4/20, 12:30:00 AM PDT",257.38
"9/4/20, 12:45:00 AM PDT",247.7887
"9/4/20, 1:00:00 AM PDT",245.2816
"9/4/20, 1:15:00 AM PDT",256.0333
"9/4/20, 1:30:00 AM PDT",244.8611
"9/4/20, 1:45:00 AM PDT",248.0277
"9/4/20, 2:00:00 AM PDT",256.5285
"9/4/20, 2:15:00 AM PDT",249.1677
"9/4/20, 2:30:00 AM PDT",256.4255
"9/4/20, 2:45:00 AM PDT",244.3408
"9/4/20, 3:00:00 AM PDT",244.4742
"9/4/20, 3:15:00 AM PDT",255.7915
"9/4/20, 3:30:00 AM PDT",244.5939
"9/4/20, 3:45:00 AM PDT",244.118
"9/4/20, 4:00:00 AM PDT",253.2155
"9/4/20, 4:15:00 AM PDT",245.4084
"9/4/20, 4:30:00 AM PDT",255.9068
"9/4/20, 4:45:00 AM PDT",243.8229
"9/4/20, 5:00:00 AM PDT",243.4277
"9/4/20, 5:15:00 AM PDT",258.1425
"9/4/20, 5:30:00 AM PDT",244.1365
"9/4/20, 5:45:00 AM PDT",248.9718
"9/4/20, 6:00:00 AM PDT",253.8095
